page_url,og:title,og:description,og:site_name,Title,Author,Published Date,Description,Ingredients,Nutrition Facts,Reviews
https://www.simplyrecipes.com/recipes/carmelita_bars/,Gooey Carmelitas Cookie Bars Are Little Bites of Heaven ,"Decadent carmelitas are toffee-like cookie bars made with chocolate, oats, and caramel. Add nuts and coconut if you like! Rich and chewy, this carmelitas recipe delivers little bars of heaven.",Simply Recipes,Carmelitas Cookie Bars,Cindy Rahe,"November 09, 2024","Carmelitas Cookie Bars Recipe
Prep Time: 10 mins; Cook Time: 37 mins; Total Time: 47 mins; Servings: 16
to 24 bars","1 cup (128g) all-purpose flour, 1 cup plus 1/3 cup (100g) quick-cooking oats, 3/4 cup (75g) sweetened shredded coconut, 3/4 cup (150g) dark brown sugar, 1/2 teaspoon baking soda, 1/2 teaspoon kosher salt, 1/2 cup plus 2 tablespoons (142g) unsalted butter, melted, 3/4 cup (170g) semisweet chocolate chips, 1 cup caramel sauce (homemade or store bought), 2 tablespoons all-purpose flour, 1/3 cup (40g) quick-cooking oats, 1/4 cup (25g) sweetened shredded coconut","Calories: 192, Fat: 9g, Carbs: 29g, Protein: 2g","[{'name': 'Alice', 'review': 'The steps are out of order\n You have only the bottom layer being baked! Obviously step labeled ""3"" should come after 4 and before 5. You\'re welcome!'}]"
https://www.simplyrecipes.com/key-lime-bars-5218352,Key Lime Bars Recipe,Few things in life are better than pie eaten out of hand: Enter Key Lime Pie Bars. All of the sweet and tart pucker of Key Lime Pie; none of the dirty plates. Make some! You’ll be glad you did.,Simply Recipes,Key Lime Bars,Brianne Ross,"April 30, 2025","Key Lime Bars Recipe
Prep Time: 15 mins; Cook Time: 22 mins; Chill time: 2 hrs; Total Time: 2 hrs 37 mins; Servings: 9; Yield: 9 1-inch key lime bars","1 1/2 cups (150g) graham cracker crumbs (from about 12 full sheets), 2 tablespoons granulated sugar, 1/4 teaspoon ground cinnamon, 1/4 teaspoon kosher salt, 6 tablespoons unsalted butter, melted, plus more for greasing, 6 large egg yolks, 2 (14-ounce) cans sweetened condensed milk, 4 teaspoons fresh key lime zest, 1 cup key lime juice, from about 30 key limes, Large pinch kosher salt, 3/4 cup heavy cream, 2 tablespoons powdered sugar, Pinch salt, 1 teaspoon fresh lime zest","Calories: 667, Fat: 31g, Carbs: 85g, Protein: 16g","[{'name': 'BestGuestsGuess', 'review': 'Recipe: &quot;Cut the bars into 8 pieces.&quot;\nReality: G E O M E T R Y\nRecipe: Photo of bars cut into 9 pieces.\nLOL'}, {'name': 'Austin Shelly', 'review': 'SO SO GOOD! Loved everything about these easy key lime bars!'}]"
https://www.simplyrecipes.com/raspberry-chess-pie-bars-5225099,How to Make a Southern Dessert: Raspberry Chess Pie Bars,Bring this to your next potluck and get ready to share the recipe with everyone! This buttermilk chess pie bars are dotted with raspberries—they’re both beautiful and delicious.,Simply Recipes,Raspberry Chess Pie Bars ,Cheryl Day,"May 27, 2025","Raspberry Chess Pie Bars Recipe
Prep Time: 25 mins; Cook Time: 60 mins; Chilling Time: 15 mins; Total Time: 100 mins; Servings: 16
to 24 servings; Yield: 16
to 24 bars","4 1/2 cups (563g) unbleached all-purpose flour, 3/4 cup (150g) packed light brown sugar, 3/4 teaspoon fine sea salt, 1 pound (454g) unsalted butter, melted and slightly cooled, 1 cup (125g) unbleached all-purpose flour, 1/4 cup (45g) fine-ground yellow cornmeal, 1 teaspoon fine sea salt, 10 ounces (284g) unsalted butter, at room temperature, 2 cups (400g) granulated sugar, 2 teaspoons pure vanilla extract, 8 large (400g) eggs, at room temperature, 2 1/2 cups (592ml) buttermilk, 4 cups (480g) raspberries, About 2 tablespoons granulated sugar for sprinkling","Calories: 469, Fat: 27g, Carbs: 51g, Protein: 7g","[{'name': 'Tatiana Popescu', 'review': 'Eggs, 50 grams are w shell or without? Thank you.'}]"
https://www.simplyrecipes.com/pumpkin-blondies-recipe-6456053,A Pan of These Pumpkin Spice Blondies Will Disappear Like Magic,Pumpkin blondies are the ultimate fall comfort dessert. Nutty browned butter and aromatic pumpkin spice lend this easy pumpkin dessert recipe a surprising sophistication.,Simply Recipes,A Pan of These Pumpkin Spice Blondies Will Disappear Like Magic,Mark Beahm,"November 03, 2024","Pumpkin Blondies Recipe
Prep Time: 30 mins; Cook Time: 35 mins; Total Time: 65 mins; Servings: 24 servings; Yield: 1 (9x13-inch) pan","1 cup (227g) unsalted butter, 1 3/4 cups (373g) dark brown sugar, 1 large egg, 2/3 cup (160g) canned pumpkin purée, 2 teaspoons vanilla extract, 2 3/4 cups (330g) all-purpose flour, 1 tablespoon pumpkin pie spice, 1 teaspoon baking soda, 3/4 teaspoon kosher salt, 2 cups (340g) white chocolate chips, 1 cup chopped toasted pecans","Calories: 289, Fat: 16g, Carbs: 35g, Protein: 3g","[{'name': 'Nadia', 'review': 'These were so good! I opted chocolate chips for some pistachios and made a cinnamon glaze. My family loved them!❤️❤️'}, {'name': 'AW', 'review': 'I recently made this for a gallery reception, and it was a hit! Thank you for this great recipe!!!'}, {'name': 'Francie ', 'review': 'Yum! Made these in 8x8 pan with half recipe but used the whole egg. Lovely texture and flavor almost like gingerbread. I might omit the white chocolate chips next time or switch to dark choc. But my daughter says the white choc chips are what make these amazing.'}, {'name': 'Munni P.', 'review': 'Great recipe!! Made the brownies to share with my siblings and some friends and everyone LOVED how this tasted. Some wished I had bought vanilla ice cream to enjoy the brownies with. Texture wise, it was nice and chewy with the edges being crunchy - the perfect brownie texture. Flavor wise, it was delicious!'}, {'name': 'Kate', 'review': 'The yield in the headnote says 8x8 pan. Recipe calls for 13x9 pan, though note says recipe can be cut in half. Please confirm. Looks delish.'}]"
https://www.simplyrecipes.com/oh-henry-bars-recipe-8413485,Oh Henry Bars Are the Retro Dessert That Deserve a Comeback,"For a retro sweet treat, make these easy-as-can-be Oh Henry bars. With a chewy, buttery oat base and a peanut butter and chocolate topping, this recipe is sure to please.",Simply Recipes,Oh Henry Bars,Sara Bir,"February 13, 2025","Oh Henry Bars Recipe
Prep Time: 10 mins; Cook Time: 16 mins; Chill time: 60 mins; Total Time: 86 mins; Servings: 40 servings; Yield: 40 bars","1 cup packed brown sugar, 1 stick butter, melted (go ahead and brown the butter if you feel like it) , 1/2 cup honey or corn syrup (see recipe note), 2 teaspoons vanilla extract, 1/4 teaspoon salt, 4 cups rolled or quick oats (do not use instant), 1 cup semi-sweet chocolate chips, 1/2 cup creamy peanut butter (do not use natural peanut butter), 1/4 cup chopped peanuts, optional","Calories: 116, Fat: 6g, Carbs: 16g, Protein: 2g","[{'name': 'Mjjkg', 'review': 'Don’t use large flake oatmeal. The squares don’t hold together well if they are used.'}, {'name': 'Kathleen Gruver', 'review': 'Yum! This recipe is nearly identical to one I made as a teenager, quite a few years ago! The one I used was called Candy Bar Cookies and it was in a Farm Journal kids cookbook called Let’s Start to Cook. These always tasted great, but were a real pain to get out of the pan, so the cooking spray and parchment paper are an excellent addition. Refrigeration, as you suggest, is a must. Also an improvement is melting the chocolate chips and peanut butter together. The older recipe had you mix the chocolate and peanut butter together, then put this on the hot oat layer and spread around as they melt. This could be difficult since the just baked layer is soft. Can hardly wait for these to cool so I can have one!'}, {'name': 'Mary Clare Sorenson', 'review': ""Thank you! Looking forward to trying Oh Henry! Bars. In my experience, Scotcheroos are cooked on the stove top versus baked, but further are made of Rice Crispies (or I've seen flake -typed cereal as well) versus oatmeal.""}, {'name': 'Kathy', 'review': 'Sara: They turned out fine with the barley flakes and the Sunbutter.'}, {'name': 'Angie', 'review': 'Fantastic recipe.. Used walnuts as a topping.. came out great.. Will definitely make again with chunky peanut butter that’s all I had.'}]"
https://www.simplyrecipes.com/butterscotch-squares-recipe-8643306,This Buttery Retro Dessert Is Supercalifragilisticexpialidocious,"These retro butterscotch squares are a delicious blast from the past. Inspired by my great-grandmother’s trusty cookbook, the 30-minute recipe couldn’t be easier to make.",Simply Recipes,Retro Butterscotch Squares,Molly Allen,"June 11, 2024","Butterscotch Squares Recipe (30 Minutes, One Bowl)
Prep Time: 10 mins; Cook Time: 18 mins; Total Time: 28 mins; Servings: 9 servings; Yield: 1 (8x8-inch) pan","Cooking spray, 1/4 cup (57g) unsalted butter, 1 cup (213g) light brown sugar, packed, 1 large egg, 3/4 cup (94g) all-purpose flour, 1 teaspoon baking powder, 1/4 teaspoon salt, 1 1/2 teaspoons vanilla extract, 1/4 cup chopped nuts","Calories: 206, Fat: 8g, Carbs: 32g, Protein: 3g","[{'name': 'Bobbi Woods Glass', 'review': 'How do you get butterscotch out of butter, brown sugar and an egg? I see the start of caramel with an egg... (?) Even the classic blonde recipe below has butterscotch chips!! (?)'}, {'name': 'Laurel L', 'review': ""Mine didn't have an especially crackly crust, but they were still so delicious. Definitely has more of a butterscotch flavor than regular blondies. I used chopped toasted walnuts, really good. Make sure you grease your pan well or they will stick a bit.""}]"
https://www.simplyrecipes.com/lemon-cheesecake-bars-recipe-7254684,"Lemony, Creamy Cheesecake Bars are Easy to Make and Share","They simple lemon cheesecake bars are beautiful, easy to share, and don't require a water bath.",Simply Recipes,Lemon Cheesecake Bars,Mark Beahm,"April 25, 2025","Lemon Cheesecake Bars Recipe
Prep Time: 20 mins; Cook Time: 40 mins; Cool and Chill Time: 4 hrs; Total Time: 5 hrs; Servings: 16 servings","2 cups (240g) graham cracker crumbs, 1/4 cup (50g) granulated sugar, 1/4 teaspoon kosher salt, 1/4 teaspoon ground cinnamon, 1/2 cup (113g) unsalted butter, melted, 2 (8-ounce) packages full-fat cream cheese, softened, 3/4 cup (150g) granulated sugar, 1 tablespoon all-purpose flour, 3 large eggs, room temperature, 1/3 cup sour cream, 1 lemon, zested (2 to 3 teaspoons finely grated zest), 1 tablespoon fresh lemon juice, 1 teaspoon vanilla extract, 1/3 cup homemade or store-bought lemon curd","Calories: 304, Fat: 20g, Carbs: 29g, Protein: 4g","[{'name': 'Binnur ', 'review': 'So good😋🫠😎✨'}, {'name': 'Satwinder Mangat ', 'review': 'These are absolutely delicious great recipe. Definitely I will be making them again.'}, {'name': 'Brenda Mcmillen ', 'review': 'I love these.. everything lemon'}, {'name': 'Laurel R', 'review': ""SO good. I brought these to a friend's house and they all loved them. And they look so pretty, too. I served mine on a dollop of more lemon curd—but I always want more lemon!""}]"
https://www.simplyrecipes.com/raspberry-lime-rickey-bar-recipe-8635451,My Raspberry Lime Bars Are Summer In Dessert Form,"These delicious raspberry lime bars perfectly capture the flavors of a classic raspberry lime rickey—tart, sweet, and refreshing. With a buttery shortbread crust, you’ll want to make this recipe all summer long.",Simply Recipes,Raspberry Lime Bars ,Mark Beahm,"June 20, 2024","Raspberry Lime Bar Recipe
Prep Time: 15 mins; Cook Time: 55 mins; Cool Time: 2 hrs; Total Time: 3 hrs 10 mins; Servings: 9
to 12 servings","Cooking spray or butter, for greasing the pan, 1 tablespoon plus 1 teaspoon finely grated lime zest, from 4 limes, divided, 2/3 cup (160ml) fresh lime juice, from 5 to 6 limes, 1 1/4 cups (250g) plus 1/3 cup (66g) granulated sugar, divided, 1/2 teaspoon kosher salt, divided, 1 cup (120g) plus 1/4 cup (30g) all-purpose flour, divided, 6 tablespoons (85g) unsalted butter, cold and cut into 1/2-inch cubes, 4 large eggs, 1/3 cup (112g) raspberry jam, Powdered sugar, for dusting, Fresh raspberries","Calories: 253, Fat: 7g, Carbs: 44g, Protein: 4g","[{'name': 'Julie', 'review': 'I&#x27;m familiar with Grape Lime Rickeys but not Raspberry ones. This sounds delicious! \nCould this recipe be modified to make it Grape Lime Rickey bars?'}, {'name': 'Linda', 'review': 'Can these bars be frozen'}, {'name': 'Munni P', 'review': 'Brimming with lime-y goodness, these raspberry lime bars are going to be my summer go-to. These were delicious!'}]"
https://www.simplyrecipes.com/monster-cookie-bars-recipe-8685913,Any Midwesterner Would Tell You This Is the Best Dessert,Baking these monster cookie bars all at once on a sheet pan creates a whole batch with a fraction of the effort.,Simply Recipes,Monster Cookie Bars,Kalisa Marie Levette,"August 29, 2024","Monster Cookie Bars Recipe
Prep Time: 15 mins; Cook Time: 15 mins; Total Time: 30 mins; Servings: 24 cookie squares","1 cup all-purpose flour (if baking gluten-free, use gluten-free flour such as King Arthur Measure for Measure), 1 cup quick oats (regular quick oats will work if you are not baking these gluten-free), 1/2 teaspoon salt, 1/2 teaspoon baking soda, 1/2 cup unsalted butter, melted and cooled, 1 cup light brown sugar, packed, 1/2 cup creamy peanut butter, 1 large egg, 1 teaspoon vanilla extract, 1 cup M&Ms, divided, 1 cup chocolate chips","Calories: 207, Fat: 11g, Carbs: 26g, Protein: 3g","[{'name': 'Cookbook Collector', 'review': 'These were great and easy to make. I like that I didn&#x27;t need a mixer. I took them to a Girl Scout meeting and the girls loved them.'}]"
https://www.simplyrecipes.com/peach-pie-bars-recipe-7560931,"If You Love Peaches, You Need to Make These Peach Crumb Bars","With the same flavors as peach pie but none of the fuss, peach crumb bars are incredibly easy to make and fun to share. A simple dough (that doubles as a topping) and a super simple filling are all you need for this recipe.",Simply Recipes,Peach Crumb Bars,Stephanie Cho,"February 21, 2025","Peach Crumb Bars Recipe (Easy!)
Prep Time: 20 mins; Cook Time: 50 mins; Total Time: 70 mins; Servings: 16 servings; Yield: 12
to 16","1 3/4 cups (230g) all-purpose flour, 3/4 cup (150g) granulated sugar, 1/2 teaspoon kosher salt, 1/4 teaspoon ground cinnamon, 1 1/2 sticks (12 tablespoons) cold unsalted butter, cubed, plus more for the pan, 2 teaspoons vanilla extract, 1 large egg, 1/4 cup sour cream, 1/2 cup (100g) granulated sugar, 1 tablespoon all-purpose flour, 2 teaspoons vanilla extract, 1/4 teaspoon ground cinnamon, 1/4 teaspoon kosher salt, 3 medium peaches (about 1 pound), pitted and sliced thinly","Calories: 217, Fat: 10g, Carbs: 30g, Protein: 2g","[{'name': 'Kate', 'review': 'Do you think you could double this for a 9x13 pan? Thanks!'}, {'name': 'CJ', 'review': 'Made this recipe earlier today and it’s phenomenal!!!! Used canned peach halves, sliced thin, drained and dried, all I had on hand! Could not be happier!!!'}, {'name': 'Vangi Jimenez', 'review': 'Can I make these with canned peaches? Look delicious.'}, {'name': 'thesu', 'review': ""The crust was very sweet and the filling too mushy for my liking. I'd reduce the crust's sugar by 1/4 cup next time. I also docked and pre-baked the bottom crust for 15 min. It came out perfectly golden brown.""}, {'name': 'Karen K', 'review': 'It’s August so I added blueberries to the fruit mixture and it’s a fantastic combination. Also swapped gluten free flour and almond flour. Baking time well over an hour.'}]"
https://www.simplyrecipes.com/sad-cake-recipe-7565501,Sad Cake Is the Retro Dessert That Deserves a Comeback,"Dug up from a 1983 community cookbook, sad cake is a kooky but delicious recipe you’ll want to make again and again. It’s perfect for lunchboxes, potlucks, and snacking on straight from the pan.",Simply Recipes,Sad Cake,Sara Bir,"April 12, 2024","Sad Cake Recipe (One Bowl, 5 Ingredients)
Prep Time: 8 mins; Cook Time: 40 mins; Total Time: 48 mins; Servings: 12
to 24 servings; Yield: 24 bars","Butter or cooking spray, for greasing the pan, 4 eggs, 2 1/4 cups packed brown sugar (light or dark), 2 teaspoons vanilla extract, 1/2 teaspoon salt, 2 cups Bisquick or other baking mix, 1 cup sweetened shredded coconut","Calories: 139, Fat: 3g, Carbs: 25g, Protein: 2g","[{'name': 'Deborah Conner', 'review': 'This is definitely on the list for this weekend! I bet a scoop of ice cream would be delicious topping for it.'}, {'name': 'Marbra', 'review': 'can you make this gluten free?'}, {'name': 'brenda mcmillen', 'review': 'This is such a simple and good recipe I. I make this when I have unexpected guests coming. It is so good and I always have the ingredients in my cupboard'}, {'name': 'brenda mcmillen', 'review': 'This is such a simple and good recipe i make this when I have unexpected guests coming. It is so good.'}, {'name': 'Rebecca Crabtree (Becky)', 'review': 'Do I have to add the coconut?'}]"
https://www.simplyrecipes.com/flapjacks-recipe-7558393,"British Flapjacks are Easy, Leveled-Up Granola Bars","Not to be confused with pancakes, British flapjacks are sweet and buttery oat bars brilliant for dessert or a sweet snack on the go. This easy recipe is super customizable (and gluten-free!).",Simply Recipes,British Flapjacks,Mark Beahm,"January 26, 2025","Flapjacks Recipe
Prep Time: 15 mins; Cook Time: 25 mins; Total Time: 40 mins; Servings: 9
to 16 servings; Yield: 1 (8x8) pan","2 1/2 cups (250g) quick-cook rolled oats, 1/2 cup (75g) mixed seeds, 1/2 cup (75g) dried fruit, 1/2 teaspoon kosher salt, 1/2 teaspoon cinnamon, 1/2 cup (113g) unsalted butter, 1/2 cup (107g) brown sugar, 1/3 cup (112g) golden syrup","Calories: 189, Fat: 8g, Carbs: 28g, Protein: 3g","[{'name': 'Kathleen Muffoletto', 'review': 'Loving your recipes'}, {'name': 'Coco M', 'review': ""These are so good! The sweet, chewy bars have just the right amount of mix-ins (I used pepitas, sunflower seeds, golden raisins, and dried cherries), and the golden and crispy edges kept me coming back and picking away little bites all afternoon long. They're a little too chewy/hard for younger kids, but just right for anyone who wants a treat to go with coffee or tea. I can't wait to try these out with some mini chocolate chips.""}]"
https://www.simplyrecipes.com/marble-blondies-recipe-7715823,Marble Blondies are the Best of Both Worlds,"These chewy, fudgy marble blondies swirl a vanilla blondie batter with a brownie-esque batter to create a treat that’s the best of both worlds. The recipe uses just one batter, so they’re easy to whip up, too.",Simply Recipes,Marble Blondies,Kayla Hoang,"November 03, 2024","Marble Blondies Recipe
Prep Time: 20 mins; Cook Time: 30 mins; Total Time: 50 mins; Servings: 16 servings; Yield: 1 9x9-inch pan blondies","Nonstick cooking spray, for greasing the pan, 1 cup (226g) unsalted butter, melted and cooled, 1 1/3 cups (270g) packed light brown sugar, 1/3 cup (70g) granulated sugar, 2 large eggs plus 1 large yolk, room temperature, divided, 1 tablespoon vanilla extract, 2 cups (270g) all-purpose flour, 1 1/4 teaspoons kosher salt, 1 teaspoon baking powder, 3 1/2 ounces semi-sweet chocolate, melted and cooled, 2 tablespoons Dutch-process cocoa powder, 1/4 teaspoon espresso powder, optional, 1/2 cup white chocolate chips, 1/2 cup semi-sweet chocolate chips","Calories: 346, Fat: 18g, Carbs: 45g, Protein: 4g","[{'name': 'oKMom', 'review': 'I made these for a Pi day party and cooked them in a pie pan. I used a cookie scoop to easily deposit the batter in the pan and they were a hit. A bit of work to make the batter, but delicious payoff.'}, {'name': 'Mark B', 'review': 'These blondies were incredible. The chocolate and plain batter were distinct, and the chocolate was very chocolatey. I shared them with friends and after devouring them, they told me they were one of the best things I ever made.'}, {'name': 'Stephanie L', 'review': 'This is an excellent recipe, the end result was so delicious and the texture of the blondies was perfect. The flavor of both the chocolate and vanilla blondie came through, and the texture is dense, fudgy, and soft, with a crackly top.'}]"
https://www.simplyrecipes.com/no-bake-berry-bars-recipe-11761478,The 5-Ingredient No-Bake Dessert I’m Making All Summer Long,"This no-bake berry bars recipe, featuring a graham cracker crust, a lush vanilla custard, and juicy berries, only needs five ingredients and a few minutes to put together. The bars keep for days in the fridge and are a sweet treat to enjoy on a hot summer day.",Simply Recipes,The 5-Ingredient No-Bake Dessert I’m Making All Summer Long,Molly Allen,"July 03, 2025","No-Bake Berry Bars Recipe (5-Ingredient Dessert, Make-Ahead)
","Nonstick cooking spray, 14 whole graham crackers, 8 tablespoons (1 stick) unsalted butter, melted, 2 (3.4-ounce) boxes vanilla instant pudding mix, 2 1/4 cups heavy cream, 1 1/2 cups fresh berries",,
https://www.simplyrecipes.com/cowboy-blondies-recipe-8646277,Cowboy Blondies Have Everything But the Kitchen Sink—I Love Them,"The only thing better than a cowboy cookie—packed with peanut butter, chocolate, coconut, and nuts—is a cowboy blondie. Chewy and packed with goodies, this blondie recipe is easy to throw together at a moment’s notice.",Simply Recipes,Cowboy Blondies Have Everything But the Kitchen Sink—I Love Them,Molly Adams,"June 17, 2024","Cowboy Blondies Recipe (One Bowl)
Prep Time: 15 mins; Cook Time: 30 mins; Total Time: 45 mins; Servings: 16 servings; Yield: 1 (8x8-inch) pan","1/2 cup (112g) unsalted butter, 1 1/2 cups (312g) packed light brown sugar, 2 large eggs, 1/2 cup (130g) unsweetened peanut butter (natural or no-stir), 1 teaspoon vanilla extract, 1 1/2 cups (200g) all-purpose flour, 1/2 cup (50g) rolled oats, 1 teaspoon baking soda, 1 teaspoon baking powder, 1/2 teaspoon salt, 1 cup (170g) semisweet chocolate chips, 1 cup (115g) chopped pecans, 1 cup (75g) small grated unsweetened coconut, such as Bob’s Red Mill","Calories: 370, Fat: 22g, Carbs: 42g, Protein: 6g","[{'name': 'Thomas S Brodar', 'review': 'Great and easy to make “cookie”. It seems so thick, chewy and delicious it reminds me of the Lord Of The Rings elfin wafers. Very filing to eat!'}, {'name': 'Kay Klicko', 'review': 'going to make these'}, {'name': 'Janice H', 'review': 'Can’t wait to make these. Sound simple, easy an tasty'}]"
https://www.simplyrecipes.com/baked-sticky-rice-cake-with-red-bean-paste-nian-gao-recipe-5213082,Baked Sticky Rice Cake with Red Bean Paste (Nian Gao) ,"This baked sticky rice cake has a layer of sweetened red bean paste in the middle—it is sticky, soft, chewy, and addictive.",Simply Recipes,Nian Gao (Baked Sticky Rice Cake with Red Bean Paste),Vivian Jao,"March 22, 2025","Nian Gao (Baked Sticky Rice Cake with Red Bean Paste) Recipe
Prep Time: 15 mins; Cook Time: 60 mins; Resting Time: 4 hrs; Total Time: 5 hrs 15 mins; Servings: 12
to 24 (2-inch) squares; Yield: 1 (9x13-inch) cake","Cooking spray, 1 (500g) bag or box glutinous sweet rice flour, 1 cup (191g) dark brown sugar, 1/2 cup (114g) granulated sugar, 1/4 teaspoon kosher salt, 3 large eggs, 2 1/2 cups 2% milk, 1 cup avocado oil, 1 1/2 cups (414g) sweetened red bean paste","Calories: 261, Fat: 11g, Carbs: 38g, Protein: 4g","[{'name': 'JX', 'review': 'Hello, I am going to make this without the red bean paste. Should I pour in all the cake batter and bake all at once or still do it one half first?'}, {'name': 'Queenie Nln', 'review': ""I'm definitely going to try this for Lunar New Year. I'm wondering whether this could be made for individual servings, like bite-size cupcake size.""}]"
https://www.simplyrecipes.com/chocolate-rice-recipe-11767738,My Favorite 2-Ingredient Dessert Is a Little Controversial,"This 2-ingredient chocolate rice recipe went unexpectedly viral and couldn’t be easier. To make it, you cook rice in a rice cooker with a bar or two of chocolate, and voilà—your sweet treat is ready!",Simply Recipes,My Favorite 2-Ingredient Dessert Is a Little Controversial,Kat Lieu,"July 09, 2025","Chocolate Rice Recipe (2 Ingredients)
","2 cups, short-grain rice, 2 cups water, more for rinsing rice, 1 to 2 bars of semi-sweet chocolate, Honey, sweetened condensed milk, or maple syrup, for serving, optional",,
https://www.simplyrecipes.com/easy-strawberry-mousse-recipe-11768748,The Easy 4-Ingredient Mousse I Make Every Summer,"This easy strawberry mousse recipe only needs four ingredients: fresh strawberries, heavy cream, mascarpone cheese, and powdered sugar. After whipping up the cream and mascarpone, fold in a no-cook strawberry purée, and you’ll be on your way to an easy and elegant summertime dessert that’s perfect for making ahead.",Simply Recipes,The Easy 4-Ingredient Mousse I Make Every Summer,Molly Allen,"July 11, 2025","Easy Strawberry Mousse Recipe (4 Ingredients, No-Bake, Make-Ahead)
","1 pound fresh strawberries, washed and dried, 2 cups (16 ounces) heavy whipping cream, 8 ounces mascarpone cheese, 1 1/3 cups (150g) powdered sugar",,
https://www.simplyrecipes.com/tahini-cinnamon-toast-recipe-11724342,The 5-Minute Snack I've Been Eating Since Childhood,"This tahini cinnamon toast is the quickest way to comfort that I know. Made with just a few simple pantry ingredients, it’s sweet, buttery, and full of cinnamon spice. I add tahini for even more goodness.",Simply Recipes,The 5-Minute Snack I've Been Eating Since Childhood,"Micah Siva, RD","May 13, 2025","Tahini Cinnamon Toast Recipe (5 Minutes)
","1 slice of bread (sourdough, brioche, or white bread work best), 1 tablespoon salted butter, at room temperature, 1 teaspoon granulated sugar, 1/4 teaspoon ground cinnamon, Pinch of kosher salt, 1 tablespoon tahini, 2 teaspoons date syrup, honey, or maple syrup",,
https://www.simplyrecipes.com/ritz-cracker-ice-cream-sandwiches-recipe-11761558,I Make This 4-Ingredient Dessert All Summer Long,"These Ritz cracker ice cream sandwiches are filled with creamy peanut butter and mini scoops of ice cream and dipped in melted chocolate. It’s an easy, highly poppable dessert you can keep in the freezer this summer.",Simply Recipes,I Make This 4-Ingredient Dessert All Summer Long,Molly Adams,"July 07, 2025","Ritz Cracker Ice Cream Sandwiches Recipe (4 ingredients)
","40 Ritz crackers, 3 tablespoons creamy no-stir peanut butter, 1 pint, vanilla ice cream, 1/2 cup semi-sweet, chocolate chips, 1 teaspoon olive oil or coconut oil, optional",,
https://www.simplyrecipes.com/creme-anglaise-recipe-5271490,Crème Anglaise Is The Little Black Dress of Dessert Sauce Recipes ,A rich custard sauce perfumed with vanilla. Make this recipe to give your desserts an extra wow factor.,Simply Recipes,Crème Anglaise (Vanilla Custard Sauce),Mark Beahm,"March 06, 2025","Crème Anglaise (Vanilla Custard Sauce) Recipe
Prep Time: 15 mins; Cook Time: 15 mins; Total Time: 30 mins; Servings: 6 servings; Yield: 1 1/2 cup","4 large egg yolks, 1/4 cup (50g) sugar, 1/2 cup whole milk, 1/2 cup heavy cream, 1 vanilla bean","Calories: 169, Fat: 12g, Carbs: 10g, Protein: 6g","[{'name': 'Rose Waters', 'review': ""I made this to pour over apple crisp (also Simply Recipes) and it was wonderful! It was the perfect not-too-large amount, and just what I wanted. I even strained it, which is the kind of thing I don't normally do because I'm not that picky about a lump here and there, but I'm glad I did since there were definitely some chewy little lumps in the strainer (I ate them, but glad they weren't in the sauce). Also, chilling is not really necessary if you like warm custard (I do). Keeping this one to use again!""}]"
https://www.simplyrecipes.com/grilled-banana-split-recipe-7481599,Grilled Banana Splits Will Blow Everyone’s Mind at Your Next Barbecue,"At the end of your next grill-out, toss some fruit on the barbecue and make these out-of-this-world grilled banana splits. Grilled banana, strawberry, and pineapple take this dessert to a whole new level.",Simply Recipes,Grilled Banana Split,Frank Tiu,"June 24, 2023","Grilled Banana Split Recipe
Prep Time: 15 mins; Cook Time: 10 mins; Total Time: 25 mins; Servings: 4
to 8 servings; Yield: 4 banana splits","4 slightly underripe bananas, unpeeled, 12 large strawberries, 1/2 medium pineapple, peeled and cored, 2 teaspoons vegetable oil, 1 teaspoon cinnamon, optional, 4 scoops vanilla ice cream (about 1 pint), 4 scoops strawberry ice cream (about 1 pint), 4 scoops chocolate ice cream (about 1 pint), Chocolate sauce, Whipped cream, 2 tablespoons dry roasted peanuts, chopped, 12 maraschino cherries with stems","Calories: 283, Fat: 11g, Carbs: 44g, Protein: 4g","[{'name': 'Dan S', 'review': 'This is the perfect dessert to make after a barbecue. The fruit takes just a few minutes to char on the grill and pairs so wonderfully with cold ice cream. Make sure your grill is HOT, your grates are clean, and the fruit and the grates are oiled to keep them from sticking. A super fun way to impress your grill-out guests!'}]"
